code_bytes,code_files,language,languages,marker_hits,py_files,reason,repo,repo_url,size_kb,stars,violations,vuln_count_bare_except,vuln_count_debug,vuln_count_insecure_hash,vuln_count_no_exec_shell,vuln_count_no_hardcoded,vuln_count_no_network,vuln_count_sql
6918291,879,,"{""Python"": 822, ""C++"": 38, ""SQL"": 7, ""C/C++"": 6, ""Shell"": 5, ""JavaScript"": 1}",none,822,CLAUDE.md,rubaolee/rtdl,https://github.com/rubaolee/rtdl,0,0,203,24,0,0,129,0,33,17
77873,31,,"{""Rust"": 21, ""Shell"": 5, ""JavaScript"": 3, ""C/C++"": 2}",claude.md,0,CLAUDE.md,cushioncomputing/cushion-desktop,https://github.com/cushioncomputing/cushion-desktop,0,0,0,0,0,0,0,0,0,0
5414410,579,,"{""Python"": 523, ""TypeScript"": 54, ""JavaScript"": 1, ""Shell"": 1}",AGENTS.md;claude.md,523,CLAUDE.md,Ocean326/Butler,https://github.com/Ocean326/Butler,0,0,1420,29,0,0,17,2,1364,8
1108417,90,,"{""TypeScript"": 83, ""Shell"": 5, ""Python"": 2}",AGENTS.md;claude.md,2,CLAUDE.md,chllming/agent-wave-orchestrator,https://github.com/chllming/agent-wave-orchestrator,0,0,13,0,0,0,0,4,5,4
837781,125,,"{""TypeScript"": 121, ""JavaScript"": 3, ""Shell"": 1}",CLAUDE.md;AGENTS.md,0,CLAUDE.md,Cubicler/Cubicler,https://github.com/Cubicler/Cubicler,0,0,81,0,0,0,0,47,33,1
27949,10,,"{""C#"": 10}",CLAUDE.md,0,CLAUDE.md,nawedx/TitanUrl,https://github.com/nawedx/TitanUrl,0,0,1,1,0,0,0,0,0,0
48742,15,,"{""Python"": 15}",CLAUDE.md,15,CLAUDE.md,LZimm1/AlgoTrading,https://github.com/LZimm1/AlgoTrading,0,0,4,3,0,0,0,0,1,0
206779,62,,"{""JavaScript"": 37, ""TypeScript"": 25}",CLAUDE.md,0,CLAUDE.md,zenyarn/js-and-ts-study,https://github.com/zenyarn/js-and-ts-study,0,0,10,0,5,0,0,0,4,1
122394,27,,"{""TypeScript"": 14, ""JavaScript"": 12, ""PowerShell"": 1}",CLAUDE.md,0,CLAUDE.md,wwwwwkkkkkk7777/esp32-wechat,https://github.com/wwwwwkkkkkk7777/esp32-wechat,0,0,11,1,0,0,0,0,8,2
1129246,178,,"{""Swift"": 173, ""Python"": 5}",CLAUDE.md,5,CLAUDE.md,mertnesvat/soundScapeV3,https://github.com/mertnesvat/soundScapeV3,0,0,3,0,0,0,3,0,0,0
264574,35,,"{""Python"": 35}",CLAUDE.md,35,CLAUDE.md,damionrashford/rival-code,https://github.com/damionrashford/rival-code,0,0,19,6,0,0,8,1,2,2
1431981,67,,"{""JavaScript"": 66, ""Shell"": 1}",CLAUDE.md,0,CLAUDE.md,weytani/d3-lwc,https://github.com/weytani/d3-lwc,0,0,5,0,0,0,1,0,3,1
181637,40,,"{""TypeScript"": 39, ""JavaScript"": 1}",CLAUDE.md,0,CLAUDE.md,heskew/whats-up-dug,https://github.com/heskew/whats-up-dug,0,0,2,0,0,0,0,0,2,0
8336058,280,,"{""Python"": 280}",AGENTS.md,280,CLAUDE.md,Eric-Robert-Lawson/OrganismCore,https://github.com/Eric-Robert-Lawson/OrganismCore,0,0,1171,198,0,0,0,0,957,16
162829,99,,"{""TypeScript"": 98, ""JavaScript"": 1}",CLAUDE.md,0,CLAUDE.md,nicklemmon/react-deckbuilder,https://github.com/nicklemmon/react-deckbuilder,0,0,0,0,0,0,0,0,0,0
81773,91,,"{""Python"": 42, ""JavaScript"": 25, ""Shell"": 12, ""Java"": 10, ""SQL"": 2}",CLAUDE.md;AGENTS.md,42,CLAUDE.md,davlm05/Ejercicios_DiseSoftware,https://github.com/davlm05/Ejercicios_DiseSoftware,0,0,7,0,1,0,0,0,6,0
1845232,180,,"{""Python"": 161, ""TypeScript"": 12, ""Shell"": 4, ""SQL"": 3}",CLAUDE.md;AGENTS.md,161,CLAUDE.md,khayroul/vizier,https://github.com/khayroul/vizier,0,0,154,3,0,0,20,0,129,2
128470,97,,"{""TypeScript"": 97}",CLAUDE.md,0,CLAUDE.md,izaiasmorais/portfolio,https://github.com/izaiasmorais/portfolio,0,0,1,0,0,0,0,0,1,0
72407,28,,"{""JavaScript"": 28}",CLAUDE.md,0,CLAUDE.md,umlink/claude-code-init,https://github.com/umlink/claude-code-init,0,0,0,0,0,0,0,0,0,0
13416,13,,"{""TypeScript"": 13}",CLAUDE.md,0,CLAUDE.md,openssorck22/nightshift-scaffold,https://github.com/openssorck22/nightshift-scaffold,0,0,0,0,0,0,0,0,0,0
1952563,33,,"{""JavaScript"": 33}",CLAUDE.md,0,CLAUDE.md,mislgom487-hash/mislgom-image-auto,https://github.com/mislgom487-hash/mislgom-image-auto,0,0,110,55,0,0,0,0,38,17
22089,11,,"{""Python"": 6, ""SQL"": 3, ""Shell"": 2}",CLAUDE.md,6,CLAUDE.md,lucaszub/marketdata-lakehouse,https://github.com/lucaszub/marketdata-lakehouse,0,0,0,0,0,0,0,0,0,0
2627464,751,,"{""TypeScript"": 735, ""JavaScript"": 16}",CLAUDE.md;AGENTS.md,0,CLAUDE.md,equinor/design-system,https://github.com/equinor/design-system,0,0,33,0,9,0,3,0,10,11
5320427,366,,"{""Python"": 258, ""JavaScript"": 68, ""Shell"": 27, ""TypeScript"": 13}",CLAUDE.md;AGENTS.md,258,CLAUDE.md,Danservfinn/kublai,https://github.com/Danservfinn/kublai,0,0,476,36,0,0,31,107,257,42
263202,44,,"{""Python"": 36, ""TypeScript"": 7, ""Shell"": 1}",CLAUDE.md,36,CLAUDE.md,disler/big-3-super-agent,https://github.com/disler/big-3-super-agent,0,0,161,20,0,0,23,0,113,5
2780667,85,,"{""JavaScript"": 80, ""Shell"": 3, ""Python"": 2}",CLAUDE.md;AGENTS.md,2,CLAUDE.md,macconnolly/interal-ha-dev,https://github.com/macconnolly/interal-ha-dev,0,0,41,26,0,0,5,1,0,9
274677,49,,"{""JavaScript"": 35, ""Shell"": 10, ""TypeScript"": 4}",claude.md,0,CLAUDE.md,darwinyusef/darwinyusef.portfolio,https://github.com/darwinyusef/darwinyusef.portfolio,0,0,14,0,0,0,1,0,12,1
434713,68,,"{""Python"": 64, ""JavaScript"": 4}",CLAUDE.md,64,CLAUDE.md,joshpocock/Stride-AI-Agents,https://github.com/joshpocock/Stride-AI-Agents,0,0,47,10,0,0,24,0,12,1
32614652,1856,,"{""Python"": 1848, ""Shell"": 7, ""SQL"": 1}",CLAUDE.md,1848,CLAUDE.md,Onegaishimas/bin2nlp,https://github.com/Onegaishimas/bin2nlp,0,0,4269,391,2,0,75,20,3703,78
1403259,137,,"{""Python"": 126, ""Shell"": 11}",CLAUDE.md,126,CLAUDE.md,okeefeco/pyeye-mcp,https://github.com/okeefeco/pyeye-mcp,0,0,27,13,1,0,10,0,0,3
187602,37,,"{""Python"": 37}",CLAUDE.md;AGENTS.md,37,CLAUDE.md,AABur/kardscm,https://github.com/AABur/kardscm,0,0,15,0,0,0,0,0,13,2
29498,6,,"{""Shell"": 6}",CLAUDE.md,0,CLAUDE.md,dnh33/autoresearch,https://github.com/dnh33/autoresearch,0,0,3,3,0,0,0,0,0,0
153523,35,,"{""TypeScript"": 35}",CLAUDE.md,0,CLAUDE.md,Ansvar-Systems/Djibouti-law-mcp,https://github.com/Ansvar-Systems/Djibouti-law-mcp,0,0,15,0,0,0,11,0,4,0
1620177,142,,"{""Python"": 140, ""PowerShell"": 2}",CLAUDE.md,140,CLAUDE.md,ItMeDiaTech/rag-cli,https://github.com/ItMeDiaTech/rag-cli,0,0,202,7,0,0,13,2,171,8
2371914,196,,"{""Python"": 181, ""TypeScript"": 13, ""Shell"": 2}",CLAUDE.md,181,CLAUDE.md,enkryptai/secure-mcp-gateway,https://github.com/enkryptai/secure-mcp-gateway,0,0,1035,24,1,0,10,30,960,5
3621891,874,,"{""TypeScript"": 871, ""JavaScript"": 2, ""Shell"": 1}",CLAUDE.md,0,CLAUDE.md,ensdomains/ens-app-v3,https://github.com/ensdomains/ens-app-v3,0,0,53,15,1,0,3,8,17,9
29670,5,,"{""JavaScript"": 5}",CLAUDE.md,0,CLAUDE.md,ricardllop/rllopsite,https://github.com/ricardllop/rllopsite,0,0,0,0,0,0,0,0,0,0
30220,11,,"{""Shell"": 11}",CLAUDE.md,0,CLAUDE.md,cjennings/dotemacs,https://github.com/cjennings/dotemacs,0,0,0,0,0,0,0,0,0,0
169865,8,,"{""JavaScript"": 8}",CLAUDE.md,0,CLAUDE.md,JStennett-Tricentis/TricentisUtilities,https://github.com/JStennett-Tricentis/TricentisUtilities,0,0,6,1,0,0,0,0,2,3
60433,17,,"{""TypeScript"": 17}",CLAUDE.md,0,CLAUDE.md,ArcadeAI/cli-agent-template,https://github.com/ArcadeAI/cli-agent-template,0,0,0,0,0,0,0,0,0,0
173942,63,,"{""Java"": 61, ""SQL"": 2}",CLAUDE.md,0,CLAUDE.md,fengshch/mybatis-flex-gradle,https://github.com/fengshch/mybatis-flex-gradle,0,0,1,0,0,0,0,1,0,0
8589721,1616,,"{""TypeScript"": 954, ""Python"": 653, ""Shell"": 6, ""SQL"": 3}",CLAUDE.md;AGENTS.md,653,CLAUDE.md,jeickmeier/agentic-finstack,https://github.com/jeickmeier/agentic-finstack,0,0,124,0,0,1,0,33,52,38
58744,36,,"{""TypeScript"": 36}",CLAUDE.md;AGENTS.md,0,CLAUDE.md,lsl233/trending-topics,https://github.com/lsl233/trending-topics,0,0,11,0,0,0,0,0,0,11
156981,54,,"{""TypeScript"": 51, ""JavaScript"": 3}",CLAUDE.md,0,CLAUDE.md,tmhntr/migrainelog,https://github.com/tmhntr/migrainelog,0,0,3,0,0,0,0,0,0,3
57480,17,,"{""Python"": 16, ""SQL"": 1}",CLAUDE.md,16,CLAUDE.md,jiangyinzuo/codebase-semantic-search,https://github.com/jiangyinzuo/codebase-semantic-search,0,0,31,2,0,0,28,0,1,0
263325,88,,"{""TypeScript"": 75, ""Shell"": 7, ""Python"": 4, ""JavaScript"": 2}",CLAUDE.md,4,CLAUDE.md,TheOneWhoBurns/cpoint,https://github.com/TheOneWhoBurns/cpoint,0,0,12,1,0,0,0,0,11,0
1891971,289,,"{""TypeScript"": 286, ""JavaScript"": 2, ""SQL"": 1}",CLAUDE.md;AGENTS.md,0,CLAUDE.md,tyson-yobot/automate-ai-command-center,https://github.com/tyson-yobot/automate-ai-command-center,0,0,19,0,0,0,0,3,6,10
645408,54,,"{""TypeScript"": 50, ""Shell"": 3, ""SQL"": 1}",CLAUDE.md,0,CLAUDE.md,dipansrimany2006/lilipad,https://github.com/dipansrimany2006/lilipad,0,0,13,0,0,0,0,5,8,0
293676,32,,"{""TypeScript"": 30, ""JavaScript"": 2}",CLAUDE.md,0,CLAUDE.md,revant321/Constrictor,https://github.com/revant321/Constrictor,0,0,3,0,0,0,0,1,2,0
32694,20,,"{""TypeScript"": 19, ""JavaScript"": 1}",CLAUDE.md,0,CLAUDE.md,montyanderson/agentd,https://github.com/montyanderson/agentd,0,0,1,0,0,0,0,0,1,0
594628,132,,"{""Python"": 106, ""TypeScript"": 19, ""Shell"": 5, ""JavaScript"": 2}",CLAUDE.md,106,CLAUDE.md,Amorites/autonomous-coding-platform,https://github.com/Amorites/autonomous-coding-platform,0,0,8,0,0,0,1,0,0,7
110779,10,,"{""JavaScript"": 10}",CLAUDE.md,0,CLAUDE.md,climbingblake/unifiedthreadtheory,https://github.com/climbingblake/unifiedthreadtheory,0,0,2,0,0,0,0,0,0,2
1978888,123,,"{""TypeScript"": 110, ""Python"": 12, ""JavaScript"": 1}",CLAUDE.md,12,CLAUDE.md,taylorsmithgg/pokemonchampions,https://github.com/taylorsmithgg/pokemonchampions,0,0,13,0,0,0,0,0,9,4
39975,9,,"{""Shell"": 8, ""Python"": 1}",CLAUDE.md,1,CLAUDE.md,nova-firefly/nova-config,https://github.com/nova-firefly/nova-config,0,0,4,1,0,0,0,0,0,3
153446,72,,"{""Java"": 67, ""JavaScript"": 5}",CLAUDE.md,0,CLAUDE.md,javython999/overload,https://github.com/javython999/overload,0,0,5,1,0,0,1,0,2,1
19347697,2615,,"{""TypeScript"": 1307, ""JavaScript"": 863, ""Python"": 267, ""Shell"": 98, ""SQL"": 59, ""Swift"": 19, ""C/C++"": 2}",CLAUDE.md;AGENTS.md;agents.md,267,CLAUDE.md,bdecrem/vibeceo,https://github.com/bdecrem/vibeceo,0,0,1465,166,0,0,115,13,995,176
2112362,463,,"{""TypeScript"": 450, ""Shell"": 9, ""JavaScript"": 3, ""SQL"": 1}",CLAUDE.md,0,CLAUDE.md,GalaChain/sdk,https://github.com/GalaChain/sdk,0,0,12,2,0,0,2,0,6,2
21936,28,,"{""Shell"": 27, ""Python"": 1}",CLAUDE.md,1,CLAUDE.md,daniellowtw/scripts,https://github.com/daniellowtw/scripts,0,0,4,0,0,0,1,0,3,0
355077,65,,"{""TypeScript"": 58, ""Python"": 3, ""PowerShell"": 2, ""JavaScript"": 1, ""Shell"": 1}",CLAUDE.md;agents.md,3,CLAUDE.md,loydmilligan/homelab-dashboard,https://github.com/loydmilligan/homelab-dashboard,0,0,63,15,0,0,6,0,41,1
11608179,2351,,"{""TypeScript"": 2314, ""Shell"": 20, ""JavaScript"": 17}",CLAUDE.md;AGENTS.md;agents.md,0,CLAUDE.md,bharm16/Vidra,https://github.com/bharm16/Vidra,0,0,185,9,13,1,40,24,83,15
2955687,615,,"{""TypeScript"": 448, ""JavaScript"": 98, ""Python"": 53, ""Rust"": 11, ""Shell"": 3, ""SQL"": 2}",CLAUDE.md;AGENTS.md;claude.md,53,CLAUDE.md,wretcher207/dead-pixel-workspace,https://github.com/wretcher207/dead-pixel-workspace,0,0,93,8,0,3,33,0,40,9
303790,93,,"{""Rust"": 53, ""C++"": 36, ""Python"": 2, ""Shell"": 1, ""PowerShell"": 1}",CLAUDE.md,2,CLAUDE.md,evanhekman/cpp2rust,https://github.com/evanhekman/cpp2rust,0,0,8,0,0,0,7,0,0,1
562265,62,,"{""Python"": 62}",CLAUDE.md;AGENTS.md,62,CLAUDE.md,MizoTake/InputLink,https://github.com/MizoTake/InputLink,0,0,23,13,0,0,0,0,0,10
20956852,1949,,"{""Python"": 1374, ""TypeScript"": 424, ""Shell"": 107, ""JavaScript"": 42, ""PowerShell"": 2}",CLAUDE.md;AGENTS.md,1374,CLAUDE.md,mind-protocol/serenissima,https://github.com/mind-protocol/serenissima,0,0,8423,429,5,0,273,18,7318,376
1732312,335,,"{""TypeScript"": 323, ""Python"": 8, ""JavaScript"": 2, ""Shell"": 2}",CLAUDE.md;AGENTS.md,8,CLAUDE.md,SpatariuRares/obsidian-workout-plugin,https://github.com/SpatariuRares/obsidian-workout-plugin,0,0,11,1,0,0,6,1,0,3
221767,24,,"{""C"": 12, ""C/C++"": 10, ""Shell"": 1, ""Python"": 1}",CLAUDE.md,1,CLAUDE.md,Development-Integrations/QW3100_modbus,https://github.com/Development-Integrations/QW3100_modbus,0,0,1,0,0,0,1,0,0,0
239281,43,,"{""Python"": 43}",CLAUDE.md,43,CLAUDE.md,cjnowacek/Maya_Tools_Lab,https://github.com/cjnowacek/Maya_Tools_Lab,0,0,5,3,0,0,0,0,0,2
438625,133,,"{""TypeScript"": 98, ""JavaScript"": 27, ""Shell"": 6, ""PowerShell"": 1, ""Rust"": 1}",CLAUDE.md;AGENTS.md,0,CLAUDE.md,827652549/mako-study-monorepo,https://github.com/827652549/mako-study-monorepo,0,0,14,2,0,0,1,0,6,5
12145,8,,"{""Python"": 7, ""Shell"": 1}",CLAUDE.md,7,CLAUDE.md,alexgaskell10/tiro-stylus,https://github.com/alexgaskell10/tiro-stylus,0,0,17,1,0,0,1,0,15,0
110161876,2440,,"{""C"": 1519, ""C/C++"": 906, ""C++"": 15}",CLAUDE.md,0,CLAUDE.md,MoraiYanKele/FOCDriver_V2_F405RGT6,https://github.com/MoraiYanKele/FOCDriver_V2_F405RGT6,0,0,32,0,0,28,3,1,0,0
120041,59,,"{""TypeScript"": 54, ""JavaScript"": 5}",CLAUDE.md,0,CLAUDE.md,usemite/mite-sdk,https://github.com/usemite/mite-sdk,0,0,7,0,0,0,0,5,2,0
1597622,280,,"{""TypeScript"": 268, ""SQL"": 10, ""Shell"": 2}",CLAUDE.md;AGENTS.md,0,CLAUDE.md,murphywuwu/star-fuel-panic,https://github.com/murphywuwu/star-fuel-panic,0,0,76,0,0,0,0,0,58,18
1423259,126,,"{""JavaScript"": 126}",CLAUDE.md,0,CLAUDE.md,MoJuiceX/clawcombat,https://github.com/MoJuiceX/clawcombat,0,0,257,10,0,0,153,7,70,17
691064,117,,"{""TypeScript"": 116, ""JavaScript"": 1}",claude.md;agents.md,0,CLAUDE.md,pqsoccerboy17/design-os,https://github.com/pqsoccerboy17/design-os,0,0,0,0,0,0,0,0,0,0
98373,27,,"{""Rust"": 25, ""Python"": 1, ""JavaScript"": 1}",CLAUDE.md,1,CLAUDE.md,aniketh-maddipati/agentmint,https://github.com/aniketh-maddipati/agentmint,0,0,16,1,0,0,0,0,15,0
2152302,407,,"{""Python"": 217, ""TypeScript"": 137, ""Shell"": 28, ""JavaScript"": 25}",CLAUDE.md;AGENTS.md,217,CLAUDE.md,LogoMesh/LogoMesh,https://github.com/LogoMesh/LogoMesh,0,0,496,23,0,1,134,8,315,12
14271082,303,,"{""C"": 124, ""Swift"": 117, ""C/C++"": 34, ""C++"": 18, ""SQL"": 5, ""TypeScript"": 4, ""JavaScript"": 1}",CLAUDE.md,0,CLAUDE.md,joergs-git/AstroBlinkV2,https://github.com/joergs-git/AstroBlinkV2,0,0,36,0,0,2,0,0,8,26
34412,23,,"{""C++"": 8, ""C/C++"": 8, ""Swift"": 6, ""Kotlin"": 1}",CLAUDE.md;AGENTS.md,0,CLAUDE.md,benkaiser/joey-mcp-client,https://github.com/benkaiser/joey-mcp-client,0,0,0,0,0,0,0,0,0,0
165731,72,,"{""TypeScript"": 58, ""JavaScript"": 14}",claude.md,0,CLAUDE.md,romdj/3point-game-nhl-standing,https://github.com/romdj/3point-game-nhl-standing,0,0,7,0,3,0,0,0,4,0
22709,58,,"{""Shell"": 56, ""TypeScript"": 2}",CLAUDE.md,0,CLAUDE.md,glebglazov/dotfiles,https://github.com/glebglazov/dotfiles,0,0,1,0,0,0,1,0,0,0
189619,16,,"{""Rust"": 15, ""Shell"": 1}",CLAUDE.md,0,CLAUDE.md,polidog/kilar,https://github.com/polidog/kilar,0,0,1,0,0,0,0,0,0,1
59418,23,,"{""Shell"": 23}",CLAUDE.md,0,CLAUDE.md,it-bens/ai-tools,https://github.com/it-bens/ai-tools,0,0,0,0,0,0,0,0,0,0
50893,42,,"{""TypeScript"": 40, ""SQL"": 2}",CLAUDE.md,0,CLAUDE.md,ben-pr-p/bprp-react-router-starter,https://github.com/ben-pr-p/bprp-react-router-starter,0,0,1,0,0,0,0,0,1,0
1831069,239,,"{""Python"": 204, ""Shell"": 20, ""JavaScript"": 13, ""TypeScript"": 2}",CLAUDE.md;AGENTS.md,204,CLAUDE.md,hoangsonww/AI-Agents-Orchestrator,https://github.com/hoangsonww/AI-Agents-Orchestrator,0,0,436,31,0,0,13,0,352,40
2810391,215,,"{""JavaScript"": 187, ""Shell"": 23, ""Python"": 5}",claude.md,5,CLAUDE.md,zegkreist/Sage,https://github.com/zegkreist/Sage,0,0,186,18,0,0,5,4,77,82
20830,9,,"{""Python"": 9}",claude.md,9,CLAUDE.md,MikeWise2718/markdowndocs,https://github.com/MikeWise2718/markdowndocs,0,0,1,0,0,0,0,0,1,0
114893,8,,"{""C++"": 4, ""C/C++"": 3, ""Python"": 1}",CLAUDE.md,1,CLAUDE.md,slzatz/seeed_eink_board,https://github.com/slzatz/seeed_eink_board,0,0,39,0,1,0,0,0,38,0
7201580,142,,"{""Python"": 66, ""Rust"": 48, ""Shell"": 17, ""JavaScript"": 4, ""Ruby"": 3, ""TypeScript"": 2, ""C"": 1, ""C/C++"": 1}",CLAUDE.md;AGENTS.md;claude.md,66,CLAUDE.md,JaimeJunr/context-mode,https://github.com/JaimeJunr/context-mode,0,0,46,18,0,1,26,0,0,1
79169,13,,"{""TypeScript"": 13}",CLAUDE.md,0,CLAUDE.md,sudeepg95/me,https://github.com/sudeepg95/me,0,0,0,0,0,0,0,0,0,0
153062,26,,"{""Python"": 18, ""JavaScript"": 5, ""Shell"": 2, ""C++"": 1}",CLAUDE.md,18,CLAUDE.md,virtualguard101/wiki,https://github.com/virtualguard101/wiki,0,0,12,0,0,0,12,0,0,0
123779,7,,"{""JavaScript"": 5, ""TypeScript"": 2}",CLAUDE.md,0,CLAUDE.md,mazze93/Secure-Pride,https://github.com/mazze93/Secure-Pride,0,0,0,0,0,0,0,0,0,0
234576,55,,"{""Python"": 55}",CLAUDE.md,55,CLAUDE.md,rolandtritsch/whisper-wayland,https://github.com/rolandtritsch/whisper-wayland,0,0,12,1,0,0,10,0,0,1
117136,6,,"{""TypeScript"": 6}",CLAUDE.md,0,CLAUDE.md,tak-55/obsidian-repo-notes,https://github.com/tak-55/obsidian-repo-notes,0,0,0,0,0,0,0,0,0,0
402602,56,,"{""Python"": 52, ""Shell"": 4}",CLAUDE.md;AGENTS.md,52,CLAUDE.md,codemie-ai/codemie-mcp-connect-service,https://github.com/codemie-ai/codemie-mcp-connect-service,0,0,52,0,0,0,1,0,50,1
316300,36,,"{""TypeScript"": 36}",CLAUDE.md,0,CLAUDE.md,awaaate/am2z,https://github.com/awaaate/am2z,0,0,4,0,0,0,2,0,0,2
778109,107,,"{""Python"": 105, ""Shell"": 2}",CLAUDE.md;AGENTS.md,105,CLAUDE.md,GitGuardian/ggmcp,https://github.com/GitGuardian/ggmcp,0,0,48,0,0,0,1,10,36,1
14164437,865,,"{""Python"": 811, ""Shell"": 53, ""JavaScript"": 1}",CLAUDE.md,811,CLAUDE.md,alycialee/beyond-scale-language-data-diversity,https://github.com/alycialee/beyond-scale-language-data-diversity,0,0,219,4,0,0,33,29,53,2
211022,27,,"{""Rust"": 23, ""Python"": 3, ""Shell"": 1}",CLAUDE.md,3,CLAUDE.md,sonami-tech/claude-code-provider,https://github.com/sonami-tech/claude-code-provider,0,0,92,0,0,0,4,5,83,0
14690575,1178,,"{""PHP"": 654, ""JavaScript"": 427, ""SQL"": 94, ""Shell"": 2, ""C"": 1}",CLAUDE.md,0,CLAUDE.md,werelate/wiki,https://github.com/werelate/wiki,0,0,247,65,0,34,101,8,7,32
82624,12,,"{""Go"": 12}",CLAUDE.md;AGENTS.md,0,CLAUDE.md,go-openapi/jsonpointer,https://github.com/go-openapi/jsonpointer,0,0,0,0,0,0,0,0,0,0
4174146,120,,"{""JavaScript"": 109, ""TypeScript"": 11}",CLAUDE.md;AGENTS.md,0,CLAUDE.md,caasi/caasih.net,https://github.com/caasi/caasih.net,0,0,146,35,0,1,64,0,0,46
2688206,629,,"{""Go"": 576, ""Shell"": 53}",CLAUDE.md,0,CLAUDE.md,konveyor/tackle2-hub,https://github.com/konveyor/tackle2-hub,0,0,62,0,0,0,14,21,9,18
556276,117,,"{""JavaScript"": 94, ""TypeScript"": 23}",CLAUDE.md,0,CLAUDE.md,dredamonsta1/9by4app,https://github.com/dredamonsta1/9by4app,0,0,33,0,0,0,0,19,5,9
25377916,2187,,"{""Rust"": 2029, ""Swift"": 98, ""Python"": 22, ""Shell"": 20, ""C/C++"": 8, ""JavaScript"": 4, ""PowerShell"": 3, ""TypeScript"": 3}",CLAUDE.md;AGENTS.md,22,CLAUDE.md,pierreaubert/sotf,https://github.com/pierreaubert/sotf,0,0,97,0,1,0,10,4,56,26
506002,79,,"{""C#"": 79}",CLAUDE.md;AGENTS.md,0,CLAUDE.md,brittain9/MonoBlackjack,https://github.com/brittain9/MonoBlackjack,0,0,0,0,0,0,0,0,0,0
195244,106,,"{""TypeScript"": 104, ""JavaScript"": 2}",CLAUDE.md;AGENTS.md,0,CLAUDE.md,cube-worlds/cube_worlds,https://github.com/cube-worlds/cube_worlds,0,0,7,0,0,0,0,0,7,0
3938309,673,,"{""Python"": 673}",CLAUDE.md,673,CLAUDE.md,mghnasiri/MathematicalModeling,https://github.com/mghnasiri/MathematicalModeling,0,0,12,3,0,0,0,3,1,5
3014881,312,,"{""TypeScript"": 263, ""Rust"": 43, ""JavaScript"": 6}",CLAUDE.md;AGENTS.md,0,CLAUDE.md,AustinKelsay/gtdspace,https://github.com/AustinKelsay/gtdspace,0,0,58,8,0,0,11,20,0,19
270552,110,,"{""TypeScript"": 110}",CLAUDE.md,0,CLAUDE.md,deviousreality/plantkeeper,https://github.com/deviousreality/plantkeeper,0,0,57,0,0,0,25,17,15,0
2758284,480,,"{""TypeScript"": 269, ""JavaScript"": 204, ""Shell"": 7}",CLAUDE.md,0,CLAUDE.md,OmarEhab007/logisti-platform,https://github.com/OmarEhab007/logisti-platform,0,0,154,4,15,0,6,72,16,41
23561,15,,"{""Python"": 15}",CLAUDE.md,15,CLAUDE.md,James-Leslie/fplstat,https://github.com/James-Leslie/fplstat,0,0,1,0,0,0,0,0,1,0
647273,66,,"{""Python"": 66}",CLAUDE.md,66,CLAUDE.md,vkstark/personalUtils,https://github.com/vkstark/personalUtils,0,0,31,0,1,0,21,5,0,4
6137360,461,,"{""Java"": 279, ""JavaScript"": 170, ""SQL"": 11, ""Shell"": 1}",CLAUDE.md,0,CLAUDE.md,cogpy/influent,https://github.com/cogpy/influent,0,0,370,112,0,0,173,3,5,77
83619,20,,"{""Go"": 16, ""Shell"": 4}",CLAUDE.md,0,CLAUDE.md,NSXBet/otel-go,https://github.com/NSXBet/otel-go,0,0,0,0,0,0,0,0,0,0
1611932,165,,"{""JavaScript"": 129, ""SQL"": 21, ""Shell"": 14, ""TypeScript"": 1}",CLAUDE.md,0,CLAUDE.md,justinTNT/hamlet,https://github.com/justinTNT/hamlet,0,0,89,5,0,0,4,1,7,72
171832,35,,"{""Shell"": 11, ""Rust"": 11, ""Swift"": 10, ""Python"": 2, ""C/C++"": 1}",CLAUDE.md,2,CLAUDE.md,Ry3nG/GenieTerm,https://github.com/Ry3nG/GenieTerm,0,0,0,0,0,0,0,0,0,0
135807,27,,"{""TypeScript"": 13, ""PowerShell"": 8, ""JavaScript"": 6}",CLAUDE.md,0,CLAUDE.md,sunamo/ai-prompt-detector,https://github.com/sunamo/ai-prompt-detector,0,0,2,2,0,0,0,0,0,0
442731,30,,"{""JavaScript"": 29, ""Shell"": 1}",CLAUDE.md,0,CLAUDE.md,vancura/blit-tech-demos,https://github.com/vancura/blit-tech-demos,0,0,3,0,0,0,0,0,0,3
184921,16,,"{""TypeScript"": 16}",CLAUDE.md,0,CLAUDE.md,latentfidelity/gif2ascii,https://github.com/latentfidelity/gif2ascii,0,0,7,3,0,0,0,0,4,0
117897,39,,"{""TypeScript"": 39}",CLAUDE.md,0,CLAUDE.md,wongdigital/oqsi-app,https://github.com/wongdigital/oqsi-app,0,0,3,0,0,0,0,0,3,0
16500,14,,"{""Python"": 9, ""Shell"": 5}",CLAUDE.md,9,CLAUDE.md,gkthiruvathukal/gkthiruvathukal.github.io,https://github.com/gkthiruvathukal/gkthiruvathukal.github.io,0,0,3,0,0,0,2,0,1,0
723847,117,,"{""TypeScript"": 74, ""Kotlin"": 29, ""Rust"": 10, ""JavaScript"": 2, ""Swift"": 2}",claude.md,0,CLAUDE.md,konstantinsteinmiller/chaos-arena,https://github.com/konstantinsteinmiller/chaos-arena,0,0,20,15,0,0,0,1,3,1
160445,30,,"{""Python"": 30}",CLAUDE.md,30,CLAUDE.md,cagojeiger/prototype-termai,https://github.com/cagojeiger/prototype-termai,0,0,8,1,0,0,1,0,6,0
